geo_name,geo_sumlevel,geo_id,violent_crime_2015,violent_crime_2016,violent_crime_2017
"Gogebic County, MI","county",05000US26053,104.34,104.34,110.17
"Grand Traverse County, MI","county",05000US26055,155.15,155.15,189.48
"Gratiot County, MI","county",05000US26057,138.5,138.5,178.62
"Hillsdale County, MI","county",05000US26059,198.73,198.73,191.76
"Houghton County, MI","county",05000US26061,83.72,83.72,96.98
"Huron County, MI","county",05000US26063,123.41,123.41,168.77
"Ingham County, MI","county",05000US26065,535.78,535.78,552.79
"Ionia County, MI","county",05000US26067,174.87,174.87,187.23
"Iosco County, MI","county",05000US26069,205.65,205.65,228.49
"Iron County, MI","county",05000US26071,172.94,172.94,152.35
"Isabella County, MI","county",05000US26073,186.04,186.04,198.12
"Jackson County, MI","county",05000US26075,365.79,365.79,381.67
"Kalamazoo County, MI","county",05000US26077,399.76,399.76,458.06
"Kalkaska County, MI","county",05000US26079,306.88,306.88,240.48
"Kent County, MI","county",05000US26081,408.84,408.84,378.23
"Keweenaw County, MI","county",05000US26083,138.78,138.78,211.42
"Lake County, MI","county",05000US26085,285.99,285.99,284.71
"Lapeer County, MI","county",05000US26087,156.39,156.39,163.82
"Leelanau County, MI","county",05000US26089,41.62,41.62,49.33
"Lenawee County, MI","county",05000US26091,242.58,242.58,216.53
"Livingston County, MI","county",05000US26093,97.86,97.86,100.73
"Luce County, MI","county",05000US26095,342.64,342.64,326.91
"Mackinac County, MI","county",05000US26097,222.47,222.47,246.45
"Macomb County, MI","county",05000US26099,303.04,303.04,293.5
"Manistee County, MI","county",05000US26101,194.14,194.14,225.96
"Marquette County, MI","county",05000US26103,158.04,158.04,141.74
"Mason County, MI","county",05000US26105,249.75,249.75,298.85
"Mecosta County, MI","county",05000US26107,543.08,543.08,551.2
"Menominee County, MI","county",05000US26109,170.02,170.02,181.21
"Midland County, MI","county",05000US26111,126.93,126.93,122.55
"Missaukee County, MI","county",05000US26113,62.77,62.77,199.29
"Monroe County, MI","county",05000US26115,266.84,266.84,256.19
"Montcalm County, MI","county",05000US26117,231.99,231.99,272.51
"Montmorency County, MI","county",05000US26119,82.24,82.24,74.19
"Muskegon County, MI","county",05000US26121,472.01,472.01,480.35
"Newaygo County, MI","county",05000US26123,242.63,242.63,294.44
"Oakland County, MI","county",05000US26125,223.03,223.03,195.49
"Oceana County, MI","county",05000US26127,177.3,177.3,190.06
"Ogemaw County, MI","county",05000US26129,211.07,211.07,257.25
"Ontonagon County, MI","county",05000US26131,128.98,128.98,151.45
"Osceola County, MI","county",05000US26133,260.75,260.75,238.69
"Oscoda County, MI","county",05000US26135,297.45,297.45,274.11
"Otsego County, MI","county",05000US26137,182.31,182.31,173.04
"Ottawa County, MI","county",05000US26139,167.65,167.65,203.4
"Presque Isle County, MI","county",05000US26141,130.64,130.64,103.89
"Roscommon County, MI","county",05000US26143,199.15,199.15,259.77
"Saginaw County, MI","county",05000US26145,819.29,819.29,745.01
"St. Clair County, MI","county",05000US26147,256.91,256.91,265.59
"St. Joseph County, MI","county",05000US26149,293.98,293.98,307.07
"Sanilac County, MI","county",05000US26151,195.85,195.85,241
"Schoolcraft County, MI","county",05000US26153,253.48,253.48,
"Shiawassee County, MI","county",05000US26155,236.35,236.35,231.16
"Tuscola County, MI","county",05000US26157,176.9,176.9,232.2
"Van Buren County, MI","county",05000US26159,312.28,312.28,300.68
"Washtenaw County, MI","county",05000US26161,316.71,316.71,298.89
"Wayne County, MI","county",05000US26163,1088.54,1088.54,1034.06
"Wexford County, MI","county",05000US26165,324.89,324.89,318.77
"Aitkin County, MN","county",05000US27001,128.96,128.96,169.24
"Anoka County, MN","county",05000US27003,157.48,157.48,132.6
"Becker County, MN","county",05000US27005,86.52,86.52,77.22
"Beltrami County, MN","county",05000US27007,286.39,286.39,220.58
"Benton County, MN","county",05000US27009,137.79,137.79,148.07
"Big Stone County, MN","county",05000US27011,56.78,56.78,32.22
"Blue Earth County, MN","county",05000US27013,196.57,196.57,212.26
"Brown County, MN","county",05000US27015,30.52,30.52,53.59
"Carlton County, MN","county",05000US27017,119.93,119.93,144.39
"Carver County, MN","county",05000US27019,62.68,62.68,62.14
"Cass County, MN","county",05000US27021,272.33,272.33,306.4
"Chippewa County, MN","county",05000US27023,149.83,149.83,142.49
"Chisago County, MN","county",05000US27025,79.41,79.41,81.09
"Clay County, MN","county",05000US27027,115.32,115.32,119.76
"Clearwater County, MN","county",05000US27029,273.9,273.9,207.96
"Cook County, MN","county",05000US27031,134.25,134.25,51.04
"Cottonwood County, MN","county",05000US27033,119.23,119.23,111.48
"Crow Wing County, MN","county",05000US27035,157.44,157.44,165.96
"Dakota County, MN","county",05000US27037,119.61,119.61,124.62
"Dodge County, MN","county",05000US27039,192.74,192.74,161.94
"Douglas County, MN","county",05000US27041,105.8,105.8,118.38
"Faribault County, MN","county",05000US27043,98.13,98.13,93.08
"Fillmore County, MN","county",05000US27045,42.98,42.98,57.34
"Freeborn County, MN","county",05000US27047,121.12,121.12,123.12
"Goodhue County, MN","county",05000US27049,122.81,122.81,120.29
"Grant County, MN","county",05000US27051,60.74,60.74,66.78
"Hennepin County, MN","county",05000US27053,430.77,430.77,424.22
"Houston County, MN","county",05000US27055,81.09,81.09,86.48
"Hubbard County, MN","county",05000US27057,83,83,116.93
"Isanti County, MN","county",05000US27059,69.9,69.9,84.94
"Itasca County, MN","county",05000US27061,214.31,214.31,203.61
"Jackson County, MN","county",05000US27063,80.96,80.96,58.32
"Kanabec County, MN","county",05000US27065,294.62,294.62,197.03
"Kandiyohi County, MN","county",05000US27067,176.82,176.82,163.89
"Kittson County, MN","county",05000US27069,21.93,21.93,29.55
"Koochiching County, MN","county",05000US27071,184.15,184.15,168.68
"Lac qui Parle County, MN","county",05000US27073,50.43,50.43,51.59
"Lake County, MN","county",05000US27075,88.66,88.66,89.22
"Lake of the Woods County, MN","county",05000US27077,57.59,57.59,58.79
"Le Sueur County, MN","county",05000US27079,64.25,64.25,67.08
"Lincoln County, MN","county",05000US27081,96.07,96.07,131.43
"Lyon County, MN","county",05000US27083,153.05,153.05,132.43
"McLeod County, MN","county",05000US27085,131.52,131.52,127.24
"Mahnomen County, MN","county",05000US27087,356.29,356.29,354.31
"Marshall County, MN","county",05000US27089,84.23,84.23,10.54
"Martin County, MN","county",05000US27091,76.6,76.6,82.79
"Meeker County, MN","county",05000US27093,135.34,135.34,103.48
"Mille Lacs County, MN","county",05000US27095,178.25,178.25,221.45
"Morrison County, MN","county",05000US27097,74.93,74.93,55.34
"Mower County, MN","county",05000US27099,218.22,218.22,220.95
"Murray County, MN","county",05000US27101,34.35,34.35,54.35
"Nicollet County, MN","county",05000US27103,99.26,99.26,130.93
"Nobles County, MN","county",05000US27105,141.18,141.18,129.54
"Norman County, MN","county",05000US27107,36.32,36.32,4.98
"Olmsted County, MN","county",05000US27109,176.71,176.71,163.08
"Otter Tail County, MN","county",05000US27111,85.13,85.13,113.39
"Pennington County, MN","county",05000US27113,130.55,130.55,134.09
"Pine County, MN","county",05000US27115,146.33,146.33,246.76
"Pipestone County, MN","county",05000US27117,31.22,31.22,24.94
"Polk County, MN","county",05000US27119,208.2,208.2,201.67
"Pope County, MN","county",05000US27121,60.53,60.53,88.39
"Ramsey County, MN","county",05000US27123,460.92,460.92,455.35
"Red Lake County, MN","county",05000US27125,56.72,56.72,24.4
"Redwood County, MN","county",05000US27127,165.58,165.58,144.92
"Renville County, MN","county",05000US27129,86.9,86.9,52.19
"Rice County, MN","county",05000US27131,140.5,140.5,156.05
"Rock County, MN","county",05000US27133,787.12,787.12,919.03
"Roseau County, MN","county",05000US27135,70.18,70.18,34.28
"St. Louis County, MN","county",05000US27137,233.46,233.46,242.74
"Scott County, MN","county",05000US27139,126.31,126.31,100.05
"Sherburne County, MN","county",05000US27141,110.62,110.62,98.7
"Sibley County, MN","county",05000US27143,0,0,0
"Stearns County, MN","county",05000US27145,197.24,197.24,188.46
"Steele County, MN","county",05000US27147,110.17,110.17,106.7
"Stevens County, MN","county",05000US27149,119.56,119.56,123.36
"Swift County, MN","county",05000US27151,126.09,126.09,132.02
"Todd County, MN","county",05000US27153,98.7,98.7,112.53
"Traverse County, MN","county",05000US27155,196.46,196.46,76.88
"Wabasha County, MN","county",05000US27157,47.24,47.24,78.88
"Wadena County, MN","county",05000US27159,156.14,156.14,110.99
"Waseca County, MN","county",05000US27161,140.1,140.1,77.78
"Washington County, MN","county",05000US27163,74.35,74.35,76.79
"Watonwan County, MN","county",05000US27165,91.76,91.76,136.81
"Wilkin County, MN","county",05000US27167,70.58,70.58,111.07
"Winona County, MN","county",05000US27169,104.5,104.5,83.3
"Wright County, MN","county",05000US27171,75.74,75.74,63.85
"Yellow Medicine County, MN","county",05000US27173,114.91,114.91,71.98
"Adams County, MS","county",05000US28001,337.63,337.63,261.29
"Bolivar County, MS","county",05000US28011,263.31,263.31,
"Carroll County, MS","county",05000US28015,113.24,113.24,
"Chickasaw County, MS","county",05000US28017,202.26,202.26,183
"Choctaw County, MS","county",05000US28019,156.52,156.52,79.89
"Claiborne County, MS","county",05000US28021,502.6,502.6,311.8
"Clay County, MS","county",05000US28025,383.56,383.56,315.15
"Coahoma County, MS","county",05000US28027,716.83,716.83,
"DeSoto County, MS","county",05000US28033,176.4,176.4,186.86
"Forrest County, MS","county",05000US28035,176.43,176.43,194.87
"Franklin County, MS","county",05000US28037,193.41,193.41,248.94
"George County, MS","county",05000US28039,63.71,63.71,49.07
"Greene County, MS","county",05000US28041,50.12,50.12,74.63
"Grenada County, MS","county",05000US28043,393.96,393.96,432.12
"Harrison County, MS","county",05000US28047,232.71,232.71,249.58
"Hinds County, MS","county",05000US28049,731.97,731.97,752.99
"Itawamba County, MS","county",05000US28057,121.61,121.61,108.37
"Jackson County, MS","county",05000US28059,323.28,323.28,276.51
"Jefferson County, MS","county",05000US28063,365.96,365.96,316.44
"Jones County, MS","county",05000US28067,276.52,276.52,245.89
"Kemper County, MS","county",05000US28069,48.57,48.57,62.15
"Lamar County, MS","county",05000US28073,75.71,75.71,59.13
"Lauderdale County, MS","county",05000US28075,328.82,328.82,342.29
"Leake County, MS","county",05000US28079,33.54,33.54,
"Lee County, MS","county",05000US28081,135.61,135.61,110.88
"Leflore County, MS","county",05000US28083,601.95,601.95,636.43
"Lincoln County, MS","county",05000US28085,133.54,133.54,104.88
"Lowndes County, MS","county",05000US28087,230.53,230.53,254.18
"Madison County, MS","county",05000US28089,113.29,113.29,133.73
"Marion County, MS","county",05000US28091,193.48,193.48,220.11
"Oktibbeha County, MS","county",05000US28105,181.11,181.11,158.08
"Panola County, MS","county",05000US28107,340.69,340.69,423.66
"Pearl River County, MS","county",05000US28109,162.98,162.98,
"Pike County, MS","county",05000US28113,283.12,283.12,254.81
"Pontotoc County, MS","county",05000US28115,43.31,43.31,
"Rankin County, MS","county",05000US28121,107.87,107.87,82.65
"Scott County, MS","county",05000US28123,280.99,280.99,461.77
"Sharkey County, MS","county",05000US28125,72.12,72.12,
"Simpson County, MS","county",05000US28127,223.61,223.61,149.75
"Sunflower County, MS","county",05000US28133,503.2,503.2,
"Tate County, MS","county",05000US28137,84.53,84.53,
"Tippah County, MS","county",05000US28139,52.44,52.44,76.99
"Tishomingo County, MS","county",05000US28141,66.17,66.17,42.56
"Tunica County, MS","county",05000US28143,533.37,533.37,430.22
"Union County, MS","county",05000US28145,35.47,35.47,21.9
"Walthall County, MS","county",05000US28147,71.23,71.23,
"Warren County, MS","county",05000US28149,389.93,389.93,344.33
"Washington County, MS","county",05000US28151,295.46,295.46,296.15
"Winston County, MS","county",05000US28159,109.41,109.41,144.37
"Adair County, MO","county",05000US29001,397.88,397.88,242.11
"Andrew County, MO","county",05000US29003,59.76,59.76,114.98
"Atchison County, MO","county",05000US29005,123.75,123.75,97.15
"Audrain County, MO","county",05000US29007,181.07,181.07,210.16
"Barry County, MO","county",05000US29009,268.82,268.82,264.94
"Barton County, MO","county",05000US29011,177.42,177.42,311.12
"Bates County, MO","county",05000US29013,302.71,302.71,455.83
"Benton County, MO","county",05000US29015,305.24,305.24,377.09
"Bollinger County, MO","county",05000US29017,188.43,188.43,198.17
"Boone County, MO","county",05000US29019,407.88,407.88,350.08
"Buchanan County, MO","county",05000US29021,364.91,364.91,410.62
"Butler County, MO","county",05000US29023,491.06,491.06,516.24
"Caldwell County, MO","county",05000US29025,326.07,326.07,244.29
"Callaway County, MO","county",05000US29027,265.64,265.64,294.2
"Camden County, MO","county",05000US29029,191.32,191.32,208.75
"Cape Girardeau County, MO","county",05000US29031,421.19,421.19,364.58
"Carroll County, MO","county",05000US29033,121.86,121.86,164.1
"Carter County, MO","county",05000US29035,121.5,121.5,163.7
"Cass County, MO","county",05000US29037,166.4,166.4,171.82
"Cedar County, MO","county",05000US29039,307.22,307.22,345.73
"Chariton County, MO","county",05000US29041,312.89,312.89,429.24
"Christian County, MO","county",05000US29043,214.68,214.68,165.05
"Clark County, MO","county",05000US29045,168.73,168.73,110.43
"Clinton County, MO","county",05000US29049,289.41,289.41,364.62
"Cole County, MO","county",05000US29051,387.48,387.48,328.4
"Cooper County, MO","county",05000US29053,126.51,126.51,170.07
"Crawford County, MO","county",05000US29055,214.61,214.61,188.82
"Dade County, MO","county",05000US29057,152.43,152.43,264.44
"Dallas County, MO","county",05000US29059,204.39,204.39,269.26
"Daviess County, MO","county",05000US29061,91.18,91.18,88.76
"DeKalb County, MO","county",05000US29063,88.51,88.51,147.42
"Dent County, MO","county",05000US29065,197.55,197.55,152.8
"Douglas County, MO","county",05000US29067,219.56,219.56,194.26
"Dunklin County, MO","county",05000US29069,372.7,372.7,384.98
"Franklin County, MO","county",05000US29071,192.21,192.21,190.45
"Gasconade County, MO","county",05000US29073,199.14,199.14,144.59
"Gentry County, MO","county",05000US29075,9.85,9.85,4.9
"Greene County, MO","county",05000US29077,582.08,582.08,689.76
"Grundy County, MO","county",05000US29079,159.06,159.06,196.63
"Harrison County, MO","county",05000US29081,123,123,83.77
"Henry County, MO","county",05000US29083,382.74,382.74,334
"Hickory County, MO","county",05000US29085,24.19,24.19,14.18
"Holt County, MO","county",05000US29087,129.56,129.56,158.21
"Howard County, MO","county",05000US29089,140.27,140.27,113.51
"Howell County, MO","county",05000US29091,295.84,295.84,256.03
"Iron County, MO","county",05000US29093,319,319,396.19
"Jackson County, MO","county",05000US29095,814.9,814.9,822.54
"Jasper County, MO","county",05000US29097,404.64,404.64,391.94
"Jefferson County, MO","county",05000US29099,237.48,237.48,208.84
"Johnson County, MO","county",05000US29101,149.13,149.13,145.34
"Knox County, MO","county",05000US29103,96.69,96.69,16.3
"Laclede County, MO","county",05000US29105,592.07,592.07,345.73
"Lafayette County, MO","county",05000US29107,116.62,116.62,98.82
"Lawrence County, MO","county",05000US29109,416.87,416.87,436.94
"Lewis County, MO","county",05000US29111,52.23,52.23,101.59
"Lincoln County, MO","county",05000US29113,218.93,218.93,188.09
"Linn County, MO","county",05000US29115,199.17,199.17,340.42
"Livingston County, MO","county",05000US29117,180.03,180.03,155.7
"McDonald County, MO","county",05000US29119,493.72,493.72,684.85
"Macon County, MO","county",05000US29121,213.63,213.63,241.6
"Madison County, MO","county",05000US29123,100.78,100.78,281.63
"Maries County, MO","county",05000US29125,308.62,308.62,198.06
"Marion County, MO","county",05000US29127,240.22,240.22,269.35
"Mercer County, MO","county",05000US29129,184.29,184.29,89.19
"Miller County, MO","county",05000US29131,264.77,264.77,229.68
